video_id,trending_date,title,channel_title,category_id,views,likes,dislikes,comment_count
h1o2-eLE_AQ,17.17.12,"999 साल बाद शनिवार और सूर्य सक्रांति का महासंयोग, 3 राशि वालों की लग सकती है लाटरी, घर घर बरसेगा धन",Brijnaari Sumi,22,178652,1294,177,79
4g39QA0mfvE,17.22.12,Top To Bottom GAANCHALI | Lyrical  Video Song 2017 | Chandan Shetty | Sneha Hegde,Anand Audio,10,463286,15428,267,440
ZyqL4sMrEss,18.25.02,FilterCopy | Every Non-Veg Lover Ever | ft. Sukant Goel and Viraj Ghelani,FilterCopy,23,1097042,44235,3051,2379
bqx08H6wfI0,18.14.04,"Beautiful Love Lyrical | Naa Peru Surya Naa Illu India Songs | Allu Arjun, Anu Emannuel",Aditya Music,10,998200,39257,3944,3234
DCCNe2eKsC0,17.05.12,"China को बुरी तरह पछाड़ेगा भारत,  7 सालों में इतनी Trillion dollar हो जाएगी भारतीय GDP",Indilinks News,25,79864,1591,97,178
UfS84WABvkQ,18.12.06,Hum To Dil Se Haare - Unplugged | Piyush Shankar | Haare Haare | Josh | Shahrukh Khan,Pehchan Music,10,248016,13457,197,617
BCHHOu5E2Dc,18.24.01,ఫైటర్ గా మారిన వర్మ..! | Angry RGV Became Fighter | TV5 News,TV5 News,25,412978,2424,752,199
6pZBGTfRjGI,18.19.05,"Orayyo Full Video Song - Rangasthalam Full Video Songs - Ram Charan | Devi Sri Prasad, Chandrabose",Lahari Music | T-Series,10,1434873,32493,908,2303
7W8Uf0zCN-Q,18.23.02,MLA Haris & Vidvat Father Clash Each Other At Mallya Hospital over Assault Case,Tv9 Kannada,25,107081,389,123,42
_FtGIdMRk_o,18.23.01,ये वीडियो देखने के बाद आपकी आखों का रंग बदल जायेगा | This video will change your eye color,Rahasya,27,608565,12207,2349,3987
4be178-Kwvw,18.18.02,Naamkaran -Reema Lago 's daughter's ENTRY,Saas Bahu Aur Betiyaan,24,121701,649,100,201
EFkd5ymLfjs,17.17.11,2 பாதாள அறைகள் செக் பண்ணும் போது  பார்த்தது என்ன ஒரு  அதிர்ச்சி  தகவல்,TAMIL CINEMA CINI MINI,25,74821,88,38,5
N_VOx6l9efw,18.19.04,"का माल बा रे दादा , मन ता करता की ले ली | HD 2018 | BHOJPURI SUPERHIT VIDEO 2018 |",Wave Music - Bhojpuri Movies,1,169026,323,86,34
SJlmVOG8qj8,18.27.01,Boy Band Gaming Music Video! (Dear Ryan),nigahiga,24,877916,91303,526,14798
XRZp78VhNpY,18.17.02,3 Steps To Quick Success I स्टूडेंट्स यह वीडियो ज़रूर देखें I Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,27,245701,41495,488,1492
rt8pLzYgVjs,17.14.12,Dhai Kille # ढाई किल्ले # New Haryanvi DJ Song 2017 # Sanju Khewriya & Shikha Raghav # Mor Music,Mor Haryanvi,24,403294,3705,309,233
0Y-jrWhBULQ,18.30.03,Exam Paper Distribution || Mahathalli,Mahathalli,24,611537,20267,806,2629
_J-QadI8iLw,17.12.12,Comedian Vijay Sai's Wife and Mother Reveals Shocking Incidents | Vijay Sai Suicide | Film Jalsa,Film Jalsa,24,33893,64,40,8
t9j4Nf1FUbY,17.16.12,Phone Conversation Between Tollywood Comedian Vijay Sai with His Wife Vanitha | YOYO TV Channel,YOYO TV Channel,25,819816,1114,282,18
XiHiW4N7-bo,18.17.05,Mission: Impossible - Fallout (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,1,5933727,90354,1903,6539
YmQc3lpqMuA,17.13.12,"Virat Kohli, Anuskha Sharma Get Married In Italy",NDTV,17,43098,207,19,24
4m3q3t-Xurk,17.27.12,नासा चली सितारों पे - 420 खरब किलोमीटर दूर - FactTechz SciNews Ep2,FactTechz,28,123139,22947,448,2436
dugthvpLWPE,17.07.12,6 December 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs HD,Study IQ education,27,46977,2317,34,423
qPTG6GKEbGs,18.09.05,Zakir Khan's Love For Biryani | Son Of Abish,Abish Mathew,23,145073,2431,86,177
zdRj-FmLJ3o,18.24.02,మూడు రోజులు అలా ఆఫీసుకు వస్తానని బెట్ కట్టి అలాగే చేసింది | Women Unusual Bet In Office | Viral News,OmFut,24,1166291,0,0,0
FQUCPQomuIs,18.25.02,Aircel Closed ? 2 Ways to Be Safe | Tamil Tech,TAMIL TECH - தமிழ் டெக்,28,273074,9820,404,1249
#VALUE!,18.12.03,ऐसे झूठ जिनको देख कर आप तुरंत विश्वास कर लेते हो | Everyday myth or lies you still believe,Rahasya,27,258163,8991,430,640
4a0dZSUpU_4,18.18.04,FilterCopy | Is SRK Overrated? | SRK Fans Vs SRK Haters | FC Debates,FilterCopy,23,397391,19985,2974,4729
qSc3qu_LoZE,18.14.01,Ajith would've NEVER said that about Natchathira Kalai Vizha : Mansoor Ali Khan Speech,IndiaGlitz Tamil Movies | Interviews | Shooting Spot | Review | Gossip,24,129957,1107,138,65
i39u2y-L38c,18.03.05,Raw Mango Pickle Pani Wala | कैरी का पानी वाला अचार | Aam Ka Pani Wala Achar,Nisha Madhulika,26,73372,1886,125,677
#NAME?,18.24.05,Navve Nuvvu Video Song | Officer Movie Songs | Nagarjuna | Myra Sareen | RGV | #NavveNuvvu,RGV,24,299219,7260,1775,1004
pn6M7_L1JbQ,18.23.01,Thaanaa Serndha Koottam - Sodakku Tamil Video | Suriya | Anirudh l Keerthi Suresh,SonyMusicSouthVEVO,10,3864577,103014,5540,3504
HtbVkw8mQZU,18.12.02,MEHBOOBA First Look  Teaser | A Puri Jagannadh Film | Akash Puri | Neha Shetty | Sandeep Chowta,Puri Jagannadh,1,1646723,28701,1169,1655
os168iCFxA4,18.05.05,"मैच तो हार गयी चेन्नई लेकिन देखिये जब धोनी के के सामने अंपायर ने फिर झुका दिया अपना सर, देखे वीडियो",Sports Edge,17,311377,8767,1614,746
IWSOknSI9TU,17.25.11,Indrajith Review | Gautham Karthik | Ashrita Shetty | Kalaprabhu | Kalaipuli Thanu | Selfie Review,Selfie Review,1,45534,1891,179,254
DPbheyCNXFM,18.06.06,Bigg Boss - 17th June 2018 | Promo 2,Vijay Television,24,608459,7682,979,461
51XkDLk-uwg,18.17.02,7 AM ETV Telugu News | 16th February 2018,ETV Andhra Pradesh,25,81902,395,61,20
IbkEGgqJHCE,18.11.06,#BiggBossTelugu2 STARTING TODAY at 9 PM with Nani on StarMaa,Star Maa,24,401947,3271,426,464
ixvhgpPPHX0,18.20.05,"Lagira Zhala Jee - लगिरा झला जी - Episode 333  - May 17, 2018 - Webisode",Zee Marathi,24,451108,1301,295,65
TtiLD-h_HgM,17.25.11,நமீதா திருமணத்தில் ஜூலி பெயர் அவமானபட்டது செய்தியாளரிடம் julie Oviya Namitha Namitha Marriage,New Bharathi Studio,24,255590,579,340,184
b_7I7kANNgI,18.30.05,Engineering Girls | Web Series | Teaser | The Timeliners,The Timeliners,24,340494,12563,608,851
Tx0fhKJRaeU,18.27.04,Bhai Bhai Ka Pyaar - Part 2 | Harsh Beniwal,Harsh Beniwal,23,3344356,292246,5213,18233
350GH2SoJrk,18.09.01,2018 में सपना चौधरी ने अपनी एक्टिंग से सबके चेहरे का रंग उड़ा दिया | DJ Song Sapna  | Ajay Hooda,Sonotek Haryanvi,10,476460,1581,338,116
7XBuexwNyUA,18.22.04,Mogalirekulu | 20th Apr 2018 | Gemini TV,Gemini TV,24,196938,1581,158,181
1_vas9Gv55c,18.12.03,Ninnu Kori Title Song Telugu Lyrical | Nani | Nivetha Thomas | Aadhi Pinisetty | Mango Music,Mango Music,10,72403,1750,30,69
f8P7wx3HrKg,18.30.01,Nalla Naal with Gayathrie | Fully Filmy,Fully Filmy,1,27271,1151,40,73
ixeJyJtDcgE,18.04.05,Boys Vs Girls II Half Engineer II,Half Engineer,23,536018,41070,1104,2526
1d7WTqJRpRY,17.25.12,Funny Awkward Moments | Hyderabadi Comedy | Warangal Diaries,Warangal Diaries,23,47889,4575,167,892
VNtqIq8PfXk,18.15.02,"അഡാറ് ലൗവിലെ ഈ  ആരാണെന്ന് ആറിയാമോ? | Oru Adaar Love | Priya Warrier, Omar Lulu, Noorin",വിശ്വാസം അതല്ലേ എല്ലാം,24,1274578,3687,1305,301
dT7UQbDwWPM,18.29.05,Sudigaali Sudheer Performance | Extra Jabardasth | 25th  May 2018 | ETV Telugu,ETV Jabardasth,22,2291601,12185,1760,889
BqoRhZM4Sas,18.05.06,The Oversmart Girlfriend | RealSHIT,RealSHIT,24,1589392,138014,4589,6738
EYM_kGPMaI8,17.19.11,ఈ రోజు ఈ కథ విన్నవారికి  అష్ట ఐశ్వర్యాలు | Poli Swargam Story | Karthika Masam | Eagle Media Works,Eagle Media Works,24,23022,263,16,11
k66mz_kyLqg,18.07.05,When Desi Parents Catch You Sexting,Arre,24,1587447,41208,1564,980
W2V9YcVFhHs,18.06.06,BYN : The Breakup,Be YouNick,23,822969,79039,5735,6780
0bSRcHm_AaE,18.23.04,Pawan Kalyan deeksha over Sri Reddy's comments - TV9,TV9 Today,25,440850,1629,612,526
CvuHKqenwbk,18.30.04,"अनु कुमारी की कामयाबी की कहानी, UPSC परीक्षा में मिला दूसरा स्थान, डेढ साल बेटे से रहीं दूर",ABP NEWS HINDI,25,379252,5680,317,726
SzYE0c3fMv4,18.03.03,Huawei MateBook X Pro - The Bezel Less Laptop?,Technical Guruji,28,269309,19100,807,4684
0hq4JiYosy4,18.21.02,"Phulpakhru - फुलपाखरु - Episode 243  - February 20, 2018 - Preview",Zee Yuva,24,92206,441,24,34
ZLFwFwKZCGg,17.17.11,"#FBTitBit - En Aaloda Seruppa Kaanom | Releasing on Nov 17th | Anandhi, Thamizh | Jagannaath",Ondraga Entertainment,1,101712,1426,64,41
oArDgKDy3o4,18.04.06,RAMADAN HERO | Sham Idrees,Sham Idrees,24,320979,20928,1071,2220
AX_oTMHOb-E,18.14.06,Giant Slime Stress Relievers / 7 DIY Weird Stress Toys,Troom Troom,26,1849399,21875,1703,2238
ztNSxJfBH7M,18.03.06,Copied Bengali Movies and Music Videos|Trolling Bengali Directors|The Bong Guy,The Bong Guy,23,269068,37504,1406,4884
ODlADvNkL9g,18.17.02,Things Foodie Girls Do | Girl Formula | Chai Bisket,Girl Formula,24,58244,2557,270,275
zmM89ZOe-iw,18.02.02,"DNA: Non Stop News, February 1, 2018",Zee News,25,74917,899,145,134
#NAME?,18.11.05,Nadigaiyar Thilagam Review | Behindwoods | Maathevan,BehindwoodsTV,24,68570,1738,107,234
qADfFeZl6Og,18.27.01,Viva Rewind 2017,VIVA,23,159221,6492,176,548
r6Y91UxWXm8,18.21.04,நிர்மலா தேவிக்கு அடுத்த ஆப்பு ! வெளியான அதிர்ச்சி Whatsapp Chatting ! Professor Nirmala Devi,Connecting,24,92569,239,96,60
xh7dpY5tTYA,17.14.12,"अनुष्का ने जैसे ही पहनाई अंगूठी, विराट ने कर लिया Kiss, सगाई का वीडियो वायरल",Hind NEWS™️,25,52125,135,18,9
fiZVDksv_hM,17.16.11,Oye  Maradalu Pilla Telugu Short Film 2017 || Directed By Prasanth CH,Wide Angle Pictures,24,11337,434,30,53
38oied_KwUo,17.03.12,Shilpa Shinde CREATES Record In Bigg Boss History | Bigg Boss 11,Bollywood Spy,24,58844,1359,149,636
1dxoj3W9_ZU,18.29.01,"Muddha Mandaram - Episode 992 - January 27, 2018 - Best Scene",zeetvtelugu,24,111707,150,43,11
Prp-E07L_Uc,17.18.11,"CID - सी आ डी - Episode 1226 - 16th November, 2017",Sony PAL,43,267184,1105,167,95
WdlXl4S0PX8,17.08.12,कौन सी स्त्रियाँ पति की आयु कम कर देती हैं | क्या आपको पता है | सब कुछ विचित्र,SAB KUCH VICHITRA,27,65618,176,92,19
JnoiFLWGRCg,18.10.03,Endi Raa Ee Janala Gola Song Lyrical | Needi Naadi Oke Katha Songs | Sree Vishnu | Satna Titus,Mango Music,10,116828,3845,102,252
RGuAnFgu9ew,17.15.11,Bigg Boss 11 : Puneesh ने रात के अंधेरे में Bandgi को कहा-अपने कपड़े उतार ना,News Express,24,430838,812,357,345
AlrbKKGIcjI,17.15.11,"Deivamagal Episode 1388, 14/11/17",VikatanTV,43,591632,3231,1327,1030
AzdhxHyMncI,18.27.01,"Muddha Mandaram - Episode 990 - January 25, 2018 - Best Scene",zeetvtelugu,24,65249,102,29,7
0sw7yP7mpsE,18.04.04,యాంకర్ రాధికా రాధికా రెడ్డి ఆత్మహత్య చేసుకున్న రాత్రి ఏం జరిగింది? ప్రత్యక్షసాక్షుల కధనం,Telugu Popular TV,25,157553,131,115,39
ofiM3nY8Y-0,18.13.01,സമരത്തിന്‍റെ 761 ദിവസങ്ങള്‍ അയാള്‍ ഇപ്പോള്‍ ഇങ്ങനെയാണ്‌ | Web Special,asianetnews,25,109975,5230,47,558
Ce4EbZ9T2vs,18.28.04,BYN :  Nusta Savage,Be YouNick,23,1017344,78255,1989,3089
VdASwWidcW8,17.07.12,Pawan Kalyan's sensational speech in Vizag || Full video - TV9,TV9 Telugu,25,190915,2770,294,670
LF3y2wOeGiI,18.09.06,Kaala Movie Review | Dumbest Review | #Superstar | #Rajinikanth | #PaRanjith | Smile Settai,Smile Settai,23,96370,2092,927,515
5QWidvvNzGQ,18.01.01,"31 December- साल का आखरी रविवार की रात चुपचाप यहा रखे 10 रुपये का 1 नोट, होगी धन वर्षा",Apple Hindi,25,62962,538,104,18
dvpm3XFWNqg,17.09.12,Cristiano Ronaldo Wins The Ballon D'or 2017,MadridistaTV,17,820961,10625,847,1425
Bbu3GyfQWo4,18.25.03,"Kumkum Bhagya - कुमकुम भाग्य - Episode 1067  - March 23, 2018 - Webisode",zeetv,24,507680,1759,358,96
mHIyRRqs-eE,18.25.04,Babu Gogeneni Vs Venu Swamy || Do dreams come true? - TV9,TV9 Trending,25,21938,54,211,123
f10ZBnxItrg,18.17.01,"Bhabi Ji Ghar Par Hain - भाबीजी घर पर हैं - Episode 752  - January 15, 2018 - Webisode",And TV,24,106978,614,55,31
dgCU6jliBdw,17.27.12,CCL T10 Blast Final Match Live I Telugu Warriors VS Kerala strikers I Dec 25th,Celebrity Cricket League (CCL),24,416755,3276,311,82
pRop_zhTiYs,17.07.12,விஷால் NO.1 கிரிமினல் : Radha Ravi Interview About VISHAL ENTRY to Politics | Latest,NewsGlitz - Next Generation Tamil News Channel,25,283250,2751,587,603
KaL_7QPnOP8,17.02.12,Oneplus 5T Unboxing & initial impressions ll in telugu ll,Prasadtechintelugu,28,57660,8861,95,1288
0UM_FOOYVXs,18.05.02,"Kalakalappu 2 Trailer | Sundar C, Hiphop Tamizha, Jiiva, Jai, Shiva, Nikki Galrani, Catherine Tresa",Think Music India,1,1236723,37231,1305,1143
xOP1oqGtokw,17.11.12,Top 10 Tech Myths Busted!!!,Technical Guruji,28,252827,23803,1248,3794
5c39F63JeQs,18.28.04,The Wall Post Love | A Musical Love Story 2K | From Jibin Joy | New Malayalam Album,satyamvideos,10,17659,1537,37,151
CR-HCvouutg,18.11.03,EIC Outrage: Modi Ek Dhoka Hai,East India Comedy,23,832958,60434,4485,4806
cLovJeESCUA,18.24.05,Uppum Mulakum│Flowers│EP# 609,Flowers Comedy,24,642037,5624,556,1107
wERgpPK44w0,18.13.06,Ee Nagaraniki Emaindi Trailer | Tharun Bhascker | Suresh Babu || #ENETrailer,Suresh Productions,24,1203978,21799,1564,1141
Vqw1OZRY6GY,18.28.04,"Hyper Aadi, Raising Raju Performance | Jabardasth | 26th April 2018 | ETV  Telugu",ETV Jabardasth,22,2338579,12607,2045,785
xvYBg6MWPbM,18.23.01,Chhote Chhote Peg (Video) | Yo Yo Honey Singh | Neha Kakkar | Navraj Hans | Sonu Ke Titu Ki Sweety,T-Series,10,16584087,360172,23563,30310
q168JzYLUNM,18.04.03,శ్రీదేవికి శవపరీక్ష చేసిన వ్యక్తి  ఏం చెప్పాడో చూడండి,Tollywood Life,24,606838,867,1126,173
GAwP4DKF8Gk,17.27.11,ഹാദിയ വീട്ടില്‍ നിന്നും പുറത്തിറങ്ങി,asianetnews,25,268971,958,365,73
_Lg2zUev5fA,17.08.12,PDT Bewadey | Sketch 01 - Gaba ki Udhaari | Indian Web Series | Comedy | Gaba | Pradhan | Johnny,Purani Dili Talkies,22,64648,6187,108,604
D1z2sKcSsfY,17.14.11,ARE YOU FRIENDZONED? ft. SheTroubleMaker | RishhSome,Rishhsome,23,353789,25657,1949,1226
dcFP5fysG_Y,18.01.01,Shweta And Ragini Fight To Ride With Kapil | Comedy Circus Ka Naya Daur,SET India,24,748806,4219,350,106
rBCCDZvcAWw,18.17.02,Veeramachineni's weight loss diet questioned - TV9,TV9 Telugu,25,127587,587,277,987
XvHSlHhh1gk,18.06.06,The LEGO Movie 2: The Second Part – Official Teaser Trailer [HD],Warner Bros. Pictures,24,2901230,59942,1520,8886
PGoKaLp1Nro,18.28.05,Ishq Mein Marjawan - 26th May 2018 - इश्क़ में मरजावाँ,Colors TV,24,483960,1966,264,140
Wm_vSSlVsV4,18.02.03,Kaala (Tamil) - Official Teaser | Rajinikanth | Pa Ranjith | Dhanush | Santhosh Narayanan,Wunderbar Studios,1,5050121,268543,32153,14323
X0p21XaNhEI,17.28.11,"BIGGBOSS 11 Sapna Choudhary replies salman khan, Sapna ने दिया Salman को करारा जवाब weekend ka vaar",Dekho Dekho,25,763401,2292,1775,1770
hNNXCvls1hU,18.12.03,THE BEST DEAL | RishhSome x Nitibha Kaul,Rishhsome,23,620014,36514,4544,2258
#NAME?,18.01.05,"Extra Jabardasth | 04th May 2018 | Extra Jabardasth Latest Promo | Rashmi,Sudigali Sudheer",mallemalatv,24,1592592,8378,600,440
s4A2Tz-yYBI,18.29.04,Iruttu Arayil Murattu Kuthu - Moviebuff Sneak Peek | Gautham Karthik | Santhosh P Jayakumar,Moviebuff Tamil,24,709367,16570,975,654
N9aWlYpMS98,18.21.03,🔴 [Live] Barnala Kabaddi Tournament 20 Mar 2018,Kabaddi365.com,17,268538,1912,161,5
PRavR35WK44,18.07.03,This is why Bala's controversial speech was not telecasted in popular channel | Vijay | Mersal,Wetalkiess,24,534451,3109,750,623
a5RS1nBD03E,18.20.02,Saavdhan India (Full Video) | Daljeet Chahal | Akansha Sareen | New Punjabi Songs 2018 | VS Records,VS RECORDS,10,198467,5416,165,735
v70b6o6bk3s,17.28.11,Picking Up Girl with Luxurious Car | Aashqeen,Aashqeen,23,768540,43564,2868,3387
B35Fa0oLHFk,18.04.04,"Saat Bhai Champa - Episode 111 - April 2, 2018 - Best Scene",zeebangla,24,391064,1377,176,77
t8LYfs7yK0I,18.18.02,சற்றுமுன் பிரபல வாணி ராணி சீரியல் நடிகர் திடீர் மரணம் ! சோகத்தில் சின்னத்திரை..,Connecting,24,127703,0,0,47
jr0THyOw4h0,18.02.06,Kairana-Noorpur में BJP की करारी हार ! Maya-Akhilesh ने किये Modi और Yogi के सभी किले नेस्तनाबूद,Aaj Tak,25,564627,3664,673,963
UpUyqIICDDA,18.03.04,+2 பொதுத் தேர்வு விடைத்தாளில் காதல் கதையை எழுதி வைத்த மாணவன்..!,Polimer News,25,302914,4207,221,261
_g3CYTjLmS4,18.25.01,8 DIY Weird Makeup Ideas / Miniature And Giant Makeup,Troom Troom,26,1947094,22547,1515,1530
OgiU2qo85q4,18.01.06,9 PM | ETV Telugu News | 31st May 2018,ETV Andhra Pradesh,25,126039,829,123,90
Lds_GoZvbUQ,17.22.12,Nani MCA Genuine Talk | Middle Class Abbayi Public Review | Nani | Sai Pallavi | Bhoomika | Dil Raju,Film Mantra,22,72441,516,177,35
IOgebe_P9co,18.06.06,6 June 2018 करेंट अफेयर्स हिंदी//रटलेना//Daily Current Affairs Booster 6th June-Golden Era Educatioh,Golden Era Education,27,56218,2596,161,1430
tM6A7YGqA8k,18.17.03,jignesh kaviraj new hd song promo - મારા બર્થડે માં યાદ તારી આવી - releasing on 23th march,Bansidhar Studio - Official,10,555157,5947,571,271
vFWlCsjWFMw,18.04.06,Tamizh Padam 2 Official Teaser | Shiva | Iswarya Menon | CS Amudhan | #TP2Teaser | Y Not Studios,Y Not Studios,24,4996608,152893,2863,5999
b6wvwgcpE4g,18.16.03,Vasishta Talks About Flirting With Manvitha | No 1 Yaar With Shivanna | Kannada Talk Show |Viu India,Viu India,24,40462,273,13,9
hgBXsnHX37I,18.11.06,My Desi Girl Friend || Roast-1 ||Comedy Videos || By Ravi Ganjam,Ravi Ganjam,23,52302,1684,79,254
Hq6rk6xT4Sk,18.11.02,Shab Tum Ho | Official Teaser | Darshan Raval | Sayeed Quadri | Indie Music Label,DarshanRavalDZ,10,1067593,21174,777,949
1gzpqJkUsvM,18.26.01,ಬಿಗ್ ಬಾಸ್ ಐದರ ಫೈನಲ್ ವಿನ್ನರ್ ಯಾರು ಗೊತಾಯ್ತು | big boss Kannada season five shocking winner revealed,SANDALWOOD REVIEWS,24,71647,304,123,288
madsiEmiEZo,18.14.05,"Jigelu Rani Full Video Song - Rangasthalam Video Songs | Ram Charan, Pooja Hegde",Lahari Music | T-Series,10,2898652,56616,2745,2786
HWLkT-A9ciY,18.04.02,"Sembarathi - Episode 79 - February 02, 2018 - Best Scene",zeetamil,24,174232,395,51,29
qBjvxUseb3A,18.02.03,KUNBA DHARME KA || Episode : 52 सरकारी साँड || MUKESH DAHIYA || COMEDY WEBSERIES || DAHIYA FILMS,DAHIYA FILMS,24,363603,9559,749,936
YSNzBAEQBpE,18.01.04,Every Hollywood Horror Movie Ever | Episode 1 | Harsh Beniwal,Harsh Beniwal,23,3168478,239010,9445,30461
TLnv6VGKLk8,18.08.03,9 PM ETV Telugu News | 7th March 2018,ETV Andhra Pradesh,25,101854,501,96,57
5ewx8t80-oA,18.21.03,Ishq Mein Marjawan - 19th March 2018 - इश्क़ में मरजावाँ,Colors TV,24,243921,821,83,42
